Date,AAL.L,ABF.L,AHT.L,ANTO.L,AV.L,AZN.L,BA.L,BARC.L,BATS.L,BDEV.L,BKG.L,BLND.L,BNZL.L,BP.L,BT-A.L,CNA.L,CRDA.L,DGE.L,FCIT.L,GSK.L,HLMA.L,HSBA.L,HSX.L,III.L,IMB.L,INF.L,JD.L,JMAT.L,KGF.L,LAND.L,LGEN.L,LLOY.L,NG.L,NWG.L,NXT.L,PRU.L,PSN.L,PSON.L,REL.L,RIO.L,RKT.L,RR.L,RTO.L,SBRY.L,SDR.L,SGE.L,SGRO.L,SMDS.L,SMIN.L,SMT.L,SN.L,SPX.L,SSE.L,STAN.L,STJ.L,SVT.L,TSCO.L,TW.L,ULVR.L,UU.L,VOD.L,WEIR.L,WPP.L,WTB.L
2003-01-03,553.488,396.196,15.723,62.594,151.864,995.329,51.372,186.694,224.558,137.139,390.416,155.071,230.004,155.703,86.105,56.908,151.423,374.079,106.58,376.253,71.843,223.727,131.716,274.952,293.356,86.605,1.633,492.114,119.29,316.021,32.448,129.065,158.965,2686.053,382.593,180.551,168.566,268.766,328.448,487.646,693.258,23.045,135.793,135.097,41.862,81.551,276.321,37.917,552.372,37.735,272.525,257.145,204.511,320.523,74.421,361.398,112.336,65.58,653.191,204.494,30.519,127.301,256.653,386.767
2003-01-06,543.419,392.512,15.777,62.594,146.638,989.868,52.084,182.346,220.631,143.039,381.013,153.008,235.312,156.432,85.273,56.573,150.534,376.251,101.169,373.45,71.843,223.885,132.233,274.952,285.771,86.605,1.633,497.426,118.875,315.421,31.157,124.758,158.255,2637.86,382.332,175.656,168.957,266.961,321.011,492.638,678.604,22.841,136.43,134.015,41.862,82.003,274.731,37.538,558.548,37.922,270.415,257.145,204.82,320.746,72.785,362.197,114.671,64.546,649.906,203.517,31.474,124.709,261.009,384.288
2003-01-07,539.273,392.512,17.703,62.847,142.679,969.388,52.084,182.346,220.631,139.277,379.067,153.008,233.543,156.432,85.273,55.569,150.83,371.908,108.22,372.827,70.906,222.938,134.685,269.736,281.708,86.605,1.647,493.676,118.599,310.817,30.107,121.815,157.367,2596.014,389.378,168.802,168.371,264.027,313.573,491.486,681.985,22.943,133.087,132.605,41.536,82.606,270.745,37.917,557.39,37.96,268.657,258.341,203.739,319.633,72.785,360.598,115.983,63.137,648.263,202.539,31.035,126.149,252.956,375.433
2003-01-08,530.093,389.498,16.784,62.442,137.928,939.351,50.558,179.057,222.416,138.507,375.824,147.851,228.235,152.603,86.625,54.9,151.423,370.822,109.532,382.794,68.72,222.148,133.08,264.272,281.708,86.605,1.647,481.178,109.337,308.616,28.977,123.466,156.301,2555.162,401.905,165.668,166.22,259.965,308.218,483.807,681.421,22.688,130.221,129.925,41.049,80.647,268.361,38.17,545.81,37.885,270.063,259.238,203.585,318.52,72.785,359.532,117.297,63.888,649.358,202.051,30.829,124.421,244.903,371.183
2003-01-09,538.681,393.851,16.784,62.087,139.354,929.339,50.456,181.759,222.416,136.113,374.592,151.289,228.825,153.241,86.937,55.151,152.669,369.465,107.564,386.22,68.72,222.148,131.471,263.775,280.896,86.081,1.647,468.68,110.029,309.817,29.542,126.337,156.124,2549.914,404.515,166.961,166.22,268.089,305.54,478.047,673.531,22.332,132.609,121.554,40.744,83.36,263.981,37.917,548.126,38.035,268.657,262.527,202.196,320.746,74.148,364.063,112.482,64.358,651.548,199.771,30.648,122.405,242.13,364.808
2003-01-10,536.016,387.153,18.922,60.06,143.471,958.01,50.863,186.811,223.13,136.797,380.688,150.344,233.985,154.609,85.169,56.741,152.372,369.736,110.188,386.843,71.218,222.306,131.822,266.755,280.083,84.506,1.654,479.928,114.037,308.416,29.704,127.773,153.815,2628.462,415.476,172.131,167.784,272.376,300.483,480.351,662.822,22.026,133.564,120.379,41.577,84.717,267.961,37.917,548.512,38.222,270.063,262.527,203.122,324.53,73.876,366.995,108.981,64.64,648.811,202.214,31.474,122.117,249.919,363.391
2003-01-13,545.492,379.115,18.126,60.414,143.629,948.908,53.203,185.284,217.596,136.712,375.824,148.968,230.299,151.692,84.441,55.904,150.534,361.049,108.22,383.105,72.156,222.622,133.928,268.742,276.291,83.456,1.654,488.052,113.899,308.216,29.462,127.916,151.062,2596.014,413.388,170.76,165.829,263.124,293.342,487.646,655.495,22.434,131.176,113.702,41.536,85.169,263.778,37.917,553.916,38.26,268.305,262.527,200.652,325.197,74.148,364.063,106.792,64.452,651.548,197.686,31.86,122.981,246.619,364.1
2003-01-14,548.453,379.45,18.408,60.972,141.729,942.082,52.084,180.937,220.988,134.916,375.824,149.742,233.543,149.686,84.337,56.49,149.585,363.221,107.564,383.728,71.531,222.622,133.504,269.239,277.103,76.108,1.661,497.113,111.964,308.015,28.897,126.552,154.525,2606.476,412.344,167.823,165.829,261.77,303.161,482.655,660.567,22.281,129.584,112.385,40.642,85.923,264.776,38.044,551.986,38.035,269.36,262.527,200.652,322.749,74.966,368.594,108.397,63.701,648.263,198.175,32.376,122.981,248.467,363.391
2003-01-15,546.084,375.367,17.903,61.327,139.67,951.639,51.677,177.412,217.596,134.061,376.413,149.57,233.985,147.954,82.985,57.159,147.746,352.362,103.465,380.613,71.531,221.99,137.318,263.278,272.498,81.094,1.314,487.427,107.679,306.414,28.735,125.619,154.525,2538.476,404.515,163.319,165.926,256.354,300.483,468.448,643.659,21.057,127.992,107.589,40.785,82.908,265.17,37.664,540.405,37.885,265.316,263.125,198.337,315.404,74.421,381.12,106.209,64.264,632.933,195.732,31.68,122.405,240.942,357.724
2003-01-16,544.011,381.492,19.133,62.34,137.137,948.453,51.677,173.065,215.989,135.087,370.854,150.344,230.889,149.048,83.193,58.749,147.746,351.005,104.613,374.384,71.218,221.043,139.861,262.533,273.582,81.619,1.241,476.491,109.476,307.415,28.735,123.825,155.502,2513.264,408.169,160.773,170.131,257.257,299.59,460.768,634.077,21.618,127.515,112.62,40.642,84.566,266.168,36.906,540.405,37.735,258.107,263.125,201.115,315.849,73.876,382.719,106.792,64.264,632.385,199.315,31.86,122.117,239.49,355.953
2003-01-17,549.046,378.77,19.785,62.847,133.019,936.165,50.965,169.07,216.525,138.251,381.252,147.679,231.626,147.134,80.177,57.159,146.797,354.262,101.989,369.712,70.906,217.885,139.201,258.311,271.957,81.881,1.228,473.992,110.029,303.812,27.767,122.245,154.525,2471.384,404.515,155.094,166.611,252.744,288.582,463.456,631.259,21.363,123.535,116.147,40.561,78.838,261.19,37.093,538.09,37.134,260.92,263.125,199.109,309.394,73.058,381.92,107.084,63.888,618.697,199.315,30.7,122.117,239.754,354.182
2003-01-20,544.9,374.346,19.791,61.834,131.436,935.71,47.811,163.783,217.596,141.927,388.773,148.195,228.825,144.034,79.449,57.076,146.797,350.462,101.333,364.105,70.906,218.043,139.014,257.069,273.04,83.981,1.214,474.929,110.996,302.612,27.04,121.169,154.525,2392.835,410.778,150.786,168.762,247.779,290.963,464.608,630.695,20.802,124.649,116.382,39.464,78.084,261.19,36.653,540.405,36.759,263.03,257.743,199.109,307.836,70.332,378.988,108.397,64.17,613.222,200.585,30.313,120.965,232.492,354.182
2003-01-21,546.381,375.707,20.14,61.327,125.893,925.697,46.082,163.078,214.74,142.953,401.525,147.851,228.235,141.755,80.697,55.736,145.907,343.675,100.677,361.302,72.78,216.307,139.861,259.304,268.164,83.981,1.169,473.679,112.517,297.408,26.233,117.58,150.973,2356.186,405.559,148.044,172.771,243.717,280.847,458.848,628.441,20.802,122.421,115.206,39.829,78.084,254.82,36.282,538.09,36.459,259.514,252.361,195.559,305.387,66.788,375.257,109.127,65.768,606.104,195.894,30.571,120.677,225.627,348.87
2003-01-22,535.127,372.644,20.261,61.327,121.776,904.762,46.387,164.253,210.634,141.414,394.331,146.15,225.581,138.473,78.617,55.318,141.578,345.576,99.038,354.45,72.78,212.044,139.861,254.336,270.66,82.144,1.172,478.054,107.817,293.405,25.103,113.416,149.197,2340.475,404.254,143.932,168.566,248.682,286.5,439.65,634.641,20.904,120.829,111.586,38.021,75.974,258.406,35.918,533.457,35.859,255.294,244.886,195.713,298.265,68.969,373.658,108.543,65.486,594.059,196.057,30.442,119.813,219.158,345.328
2003-01-23,525.651,364.477,20.812,61.327,121.063,879.276,46.285,163.9,206.35,140.217,384.849,145.108,224.402,136.377,75.082,54.565,138.197,340.146,95.758,351.958,71.843,210.622,141.133,246.389,258.874,81.357,1.165,456.807,107.54,290.203,25.345,112.411,145.644,2303.825,401.905,148.827,168.175,243.04,278.765,439.65,621.678,20.751,116.212,112.62,37.208,76.577,246.46,37.032,519.561,35.859,254.239,244.587,188.459,292.7,67.333,366.728,105.625,65.016,575.443,192.474,29.926,120.101,219.158,342.494
2003-01-24,518.247,364.477,20.355,62.239,126.052,864.257,45.065,165.428,207.064,139.533,382.233,149.621,220.126,134.553,76.642,55.067,138.197,342.861,97.07,338.565,71.531,207.78,138.18,246.637,260.538,80.569,1.165,477.117,106.02,290.803,26.152,114.852,147.065,2314.304,404.515,152.157,164.753,242.363,277.872,432.738,624.495,19.986,116.849,116.053,36.984,78.536,251.235,36.401,515.701,35.334,247.382,239.205,189.848,293.368,67.878,367.794,103.875,63.982,584.751,191.66,29.616,121.541,225.495,343.557
2003-01-27,504.625,350.524,19.469,62.087,116.075,828.304,42.928,159.436,201.174,136.113,374.124,143.546,212.754,129.995,74.042,54.146,136.358,329.559,94.61,323.303,70.281,203.518,130.961,237.944,255.685,77.945,1.154,453.057,103.67,286.6,24.78,108.535,141.737,2277.654,392.771,141.19,160.94,229.275,274.302,419.683,596.878,19.425,119.077,109.564,35.765,77.029,242.08,34.125,496.015,34.246,231.734,236.215,188.305,288.471,67.333,357.933,98.331,60.882,579.823,188.077,28.636,119.237,219.158,333.64
2003-01-28,512.62,353.246,20.422,61.175,116.234,835.585,48.015,157.086,198.139,131.753,372.489,141.29,209.953,132.183,71.546,52.891,134.52,329.016,92.479,327.041,69.969,202.412,130.564,234.466,259.429,77.945,1.147,459.619,107.679,286.4,24.134,107.674,142.092,2256.696,399.034,138.645,163.091,238.076,276.682,435.426,579.969,19.578,118.759,109.705,35.095,75.974,239.69,34.125,501.805,33.684,238.415,236.215,189.848,283.574,62.971,357.4,98.039,61.634,584.751,184.494,28.971,116.645,217.574,337.182
2003-01-29,506.994,344.398,19.892,61.073,118.134,874.725,48.117,154.501,202.066,129.273,363.334,140.248,205.529,139.659,69.57,52.222,137.604,329.016,93.299,342.614,69.344,199.413,129.69,230.244,256.656,76.108,1.137,459.306,103.117,284.199,24.134,106.382,136.408,2267.175,398.512,139.741,157.615,232.885,271.625,419.683,567.006,19.425,116.849,106.742,34.221,73.863,243.669,33.247,501.805,33.571,233.14,233.225,188.15,273.112,59.155,344.074,95.559,60.13,565.04,182.702,27.552,114.629,213.349,325.494
2003-01-30,508.178,351.885,21.832,61.479,123.201,945.722,45.675,164.488,201.709,127.563,367.912,144.067,203.908,139.476,70.922,53.644,135.172,334.988,94.446,347.286,69.032,202.412,135.623,246.14,260.122,74.533,1.137,471.805,107.126,293.405,24.941,110.545,141.204,2340.475,396.686,146.869,163.482,245.748,279.657,430.05,589.551,20.394,123.535,112.855,37.228,75.823,234.916,32.768,504.121,34.059,244.92,233.225,189.848,283.129,64.062,359.799,96.434,60.318,579.276,187.588,28.378,112.325,226.023,344.974
2003-01-31,491.89,349.843,21.805,61.479,124.389,935.255,46.285,164.605,205.279,127.392,366.931,141.203,203.465,139.294,72.17,51.803,132.384,337.16,93.791,356.319,69.032,199.255,133.504,244.402,257.626,73.483,1.123,469.93,106.435,290.003,24.296,108.822,141.027,2335.245,396.686,149.141,159.18,245.297,280.847,426.979,594.623,19.935,125.286,110.645,36.09,71.15,234.916,32.103,493.313,33.834,243.338,232.328,187.379,277.787,68.969,366.728,96.58,61.821,579.276,186.774,28.12,112.325,224.967,351.349
2003-02-03,520.32,356.99,22.154,61.58,136.266,950.729,47.913,172.712,206.886,129.957,375.105,145.455,214.671,143.487,73.314,53.226,134.52,349.919,96.742,366.597,69.657,204.623,136.471,250.859,256.795,73.483,1.116,483.365,112.517,295.406,25.991,117.221,141.115,2476.614,422.0,158.149,164.264,255.903,291.558,449.633,598.569,20.445,128.629,115.818,37.879,77.933,240.484,34.125,497.173,34.659,248.964,233.225,187.379,291.142,68.969,371.259,100.227,60.788,584.203,191.823,29.281,113.477,233.284,349.224
2003-02-04,515.878,351.545,21.705,62.087,130.802,926.607,46.387,170.245,202.245,130.727,369.873,142.678,215.555,140.935,71.234,51.552,133.63,334.445,97.726,353.204,69.969,201.781,133.024,245.395,253.051,70.859,1.116,474.929,107.264,293.205,23.811,113.56,141.382,2413.775,409.735,150.982,162.895,246.651,284.12,445.409,586.732,19.17,121.943,112.62,35.948,77.783,248.45,34.378,487.909,34.359,239.294,233.225,186.761,284.464,67.606,365.662,98.185,62.103,562.85,187.588,28.068,113.765,227.079,344.974
2003-02-05,528.908,358.011,22.624,63.607,136.503,941.171,46.184,173.535,206.35,134.403,380.271,145.716,215.555,144.946,74.354,52.724,129.597,338.246,95.594,357.565,70.594,203.202,131.385,251.853,260.261,70.859,1.105,485.553,111.273,295.406,24.861,117.149,144.223,2513.264,417.564,156.661,166.22,248.456,288.88,461.152,591.805,19.374,124.172,117.228,36.355,77.18,240.484,36.908,493.699,34.584,241.228,233.225,187.687,291.587,66.243,372.059,101.54,62.667,577.086,188.891,29.358,113.189,223.383,354.537
2003-02-06,530.093,354.267,20.812,63.506,132.069,936.62,46.184,167.307,202.78,139.619,388.773,145.802,209.658,139.476,72.378,51.971,128.707,329.559,95.758,349.155,70.906,202.097,131.385,248.872,256.24,70.859,1.074,477.429,110.858,292.004,23.892,115.426,139.961,2398.083,413.127,153.331,167.002,243.717,279.657,455.009,577.151,18.865,119.077,115.347,35.928,74.315,235.71,37.424,484.049,34.171,237.712,233.225,188.459,282.684,64.607,370.193,101.54,64.264,563.945,189.217,28.765,107.14,220.214,343.557
2003-02-07,533.054,358.691,21.094,63.506,134.365,935.71,44.76,166.368,201.709,138.422,409.045,145.282,216.292,138.2,73.314,52.64,128.055,323.044,97.07,342.303,70.281,204.465,130.537,250.114,255.131,71.121,1.074,474.929,113.07,297.608,23.892,117.364,138.895,2439.964,417.042,156.661,169.349,240.558,279.062,454.241,588.424,17.947,119.873,116.053,37.106,75.974,238.895,36.908,497.173,34.359,244.041,232.029,188.305,285.355,65.425,367.794,100.373,66.519,560.112,188.891,29.1,107.14,217.046,338.953
